Test Virus,Reference Virus,Distance
A/Johannesburg/15/2008,A/Roma-ISS/3/09,0.5849625007211561
A/Brisbane/10/2007,A/Roma-ISS/7/09,0.4150374992788439
A/England/394/2008,A/Roma-ISS/7/09,2.0
A/Johannesburg/15/2008,A/Roma-ISS/7/09,0.0
A/Brisbane/10/2007,A/Roma-ISS/9/09,0.4150374992788439
A/England/394/2008,A/Roma-ISS/9/09,2.0
A/Johannesburg/15/2008,A/Roma-ISS/9/09,0.0
A/Bangladesh/4005/2020,A/Roma/01/2021,0.9999999999999991
A/Cambodia/925256/2020,A/Roma/01/2021,1.9999999999999991
A/Cambodia/e0826360/2020,A/Roma/01/2021,1.9999999999999991
A/Darwin/9/2021,A/Roma/01/2021,0.0
A/Denmark/3264/2019,A/Roma/01/2021,2.999999999999999
A/Kansas/14/2017,A/Roma/01/2021,2.999999999999999
A/Athens/112/2012,A/Roma/02/2013,0.9999999999999991
A/Berlin/93/2011,A/Roma/02/2013,0.0
A/Hawaii/22/2012,A/Roma/02/2013,1.9999999999999991
A/Iowa/19/2010,A/Roma/02/2013,2.999999999999999
A/Bangladesh/4005/2020,A/Roma/02/2021,0.9999999999999991
A/Cambodia/925256/2020,A/Roma/02/2021,1.9999999999999991
A/Cambodia/e0826360/2020,A/Roma/02/2021,1.9999999999999991
A/Darwin/9/2021,A/Roma/02/2021,0.0
A/Denmark/3264/2019,A/Roma/02/2021,2.999999999999999
A/Kansas/14/2017,A/Roma/02/2021,2.999999999999999
A/Alabama/5/2010,A/Roma/03/2013,2.999999999999999
A/Athens/112/2012,A/Roma/03/2013,0.0
A/Berlin/93/2011,A/Roma/03/2013,0.0
A/Hawaii/22/2012,A/Roma/03/2013,1.9999999999999991
A/Iowa/19/2010,A/Roma/03/2013,1.9999999999999991
A/Bangladesh/4005/2020,A/Roma/03/2021,0.9999999999999991
A/Cambodia/925256/2020,A/Roma/03/2021,1.9999999999999991
A/Cambodia/e0826360/2020,A/Roma/03/2021,1.9999999999999991
A/Darwin/9/2021,A/Roma/03/2021,0.0
A/Denmark/3264/2019,A/Roma/03/2021,2.999999999999999
A/Athens/112/2012,A/Roma/04/2013,0.0
A/Berlin/93/2011,A/Roma/04/2013,0.0
A/Hawaii/22/2012,A/Roma/04/2013,0.9999999999999991
A/Iowa/19/2010,A/Roma/04/2013,0.9999999999999991
A/Albania/289813/2022,A/Roma/1/2023,0.0
A/Catalonia/NSVH161512067/2022,A/Roma/1/2023,2.999999999999999
A/Darwin/9/2021,A/Roma/1/2023,1.0
A/Massachusetts/18/2022,A/Roma/1/2023,1.9999999999999991
A/Almaty/2958/2013,A/Roma/11/2014,0.0
A/Hong Kong/146/2013,A/Roma/11/2014,0.0
A/Perth/16/2009,A/Roma/11/2014,2.999999999999999
A/Georgia/532/2015,A/Roma/12/2016,0.5849625007211561
A/Hong Kong/146/2013,A/Roma/12/2016,1.584962500721156
A/Hong Kong/4801/2014,A/Roma/12/2016,0.0
A/Hong Kong/5738/2014,A/Roma/12/2016,0.5849625007211561
A/Hong Kong/5738/2014,A/Roma/14/2015,0.0
A/Brisbane/10/2007,A/Roma/18/08,0.4150374992788439
A/England/394/2008,A/Roma/18/08,2.0
A/Johannesburg/15/2008,A/Roma/18/08,0.0
A/Almaty/2958/2013,A/Roma/2/2014,0.0
A/Hong Kong/146/2013,A/Roma/2/2014,0.0
A/Georgia/532/2015,A/Roma/29/2015,0.0
A/Hong Kong/146/2013,A/Roma/29/2015,2.0
A/Hong Kong/4801/2014,A/Roma/29/2015,1.415037499278844
A/Hong Kong/5738/2014,A/Roma/29/2015,1.0
A/Almaty/2958/2013,A/Roma/3/2014,0.0
A/Hong Kong/146/2013,A/Roma/3/2014,0.0
A/Almaty/2958/2013,A/Roma/5/2014,0.0
A/Hong Kong/146/2013,A/Roma/5/2014,0.0
A/Perth/16/2009,A/Roma/5/2014,2.999999999999999
A/Almaty/2958/2013,A/Roma/7/2014,0.0
A/Hong Kong/146/2013,A/Roma/7/2014,0.9999999999999991
A/Hong Kong/146/2013,A/Roma/7/2015,1.0
A/Hong Kong/5738/2014,A/Roma/7/2015,0.0
A/Almaty/2958/2013,A/Romania/157360/2014,0.0
A/Athens/112/2012,A/Romania/157360/2014,0.0
A/Hong Kong/146/2013,A/Romania/157360/2014,0.0
A/Iowa/19/2010,A/Romania/157360/2014,2.0
A/Bangladesh/4005/2020,A/Romania/493219/2021,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/493219/2021,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/493219/2021,2.999999999999999
A/Darwin/9/2021,A/Romania/493219/2021,0.0
A/Denmark/3264/2019,A/Romania/493219/2021,3.999999999999999
A/Kansas/14/2017,A/Romania/493219/2021,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/493220/2021,0.9999999999999991
A/Cambodia/925256/2020,A/Romania/493220/2021,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/493220/2021,1.9999999999999991
A/Darwin/9/2021,A/Romania/493220/2021,0.0
A/Denmark/3264/2019,A/Romania/493220/2021,2.999999999999999
A/Kansas/14/2017,A/Romania/493220/2021,2.999999999999999
A/Bangladesh/4005/2020,A/Romania/493221/2021,0.9999999999999991
A/Cambodia/925256/2020,A/Romania/493221/2021,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/493221/2021,1.9999999999999991
A/Darwin/9/2021,A/Romania/493221/2021,0.0
A/Denmark/3264/2019,A/Romania/493221/2021,2.999999999999999
A/Kansas/14/2017,A/Romania/493221/2021,2.999999999999999
A/Bangladesh/4005/2020,A/Romania/495025/2021,1.9999999999999991
A/Darwin/9/2021,A/Romania/495025/2021,0.0
A/Denmark/3264/2019,A/Romania/495025/2021,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/495026/2021,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/495026/2021,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/495026/2021,2.999999999999999
A/Darwin/9/2021,A/Romania/495026/2021,0.0
A/Denmark/3264/2019,A/Romania/495026/2021,2.999999999999999
A/Bangladesh/4005/2020,A/Romania/495700/2022,0.9999999999999991
A/Cambodia/925256/2020,A/Romania/495700/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/495700/2022,1.9999999999999991
A/Darwin/9/2021,A/Romania/495700/2022,0.0
A/Denmark/3264/2019,A/Romania/495700/2022,2.999999999999999
A/Bangladesh/4005/2020,A/Romania/495703/2022,0.9999999999999991
A/Cambodia/925256/2020,A/Romania/495703/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/495703/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/495703/2022,0.0
A/Bangladesh/4005/2020,A/Romania/496796/2022,0.9999999999999991
A/Cambodia/925256/2020,A/Romania/496796/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/496796/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/496796/2022,0.0
A/Denmark/3264/2019,A/Romania/496796/2022,2.999999999999999
A/Kansas/14/2017,A/Romania/496796/2022,2.999999999999999
A/Bangladesh/4005/2020,A/Romania/515116/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/515116/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/515116/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/515116/2022,0.0
A/Denmark/3264/2019,A/Romania/515116/2022,2.999999999999999
A/England/214191723/2021,A/Romania/515116/2022,1.0
A/Kansas/14/2017,A/Romania/515116/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/515274/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/515274/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/515274/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/515274/2022,0.0
A/Denmark/3264/2019,A/Romania/515274/2022,2.999999999999999
A/England/214191723/2021,A/Romania/515274/2022,1.0
A/Bangladesh/4005/2020,A/Romania/515280/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/515280/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/515280/2022,1.9999999999999991
A/Darwin/9/2021,A/Romania/515280/2022,0.0
A/Denmark/3264/2019,A/Romania/515280/2022,2.999999999999999
A/England/214191723/2021,A/Romania/515280/2022,0.0
A/Kansas/14/2017,A/Romania/515280/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/515290/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/515290/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/515290/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/515290/2022,0.0
A/Denmark/3264/2019,A/Romania/515290/2022,2.999999999999999
A/England/214191723/2021,A/Romania/515290/2022,1.0
A/Bangladesh/4005/2020,A/Romania/515331/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/515331/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/515331/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/515331/2022,1.0
A/Denmark/3264/2019,A/Romania/515331/2022,3.999999999999999
A/England/214191723/2021,A/Romania/515331/2022,0.0
A/Bangladesh/4005/2020,A/Romania/515894/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/515894/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/515894/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/515894/2022,0.0
A/Denmark/3264/2019,A/Romania/515894/2022,2.999999999999999
A/England/214191723/2021,A/Romania/515894/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516030/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516030/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516030/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516030/2022,0.0
A/Denmark/3264/2019,A/Romania/516030/2022,2.999999999999999
A/England/214191723/2021,A/Romania/516030/2022,1.0
A/Kansas/14/2017,A/Romania/516030/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/516032/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516032/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516032/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516032/2022,0.0
A/Denmark/3264/2019,A/Romania/516032/2022,3.999999999999999
A/England/214191723/2021,A/Romania/516032/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516033/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516033/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516033/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516033/2022,0.0
A/Denmark/3264/2019,A/Romania/516033/2022,3.999999999999999
A/England/214191723/2021,A/Romania/516033/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516036/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516036/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516036/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516036/2022,0.0
A/Denmark/3264/2019,A/Romania/516036/2022,2.999999999999999
A/England/214191723/2021,A/Romania/516036/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516038/2022,1.0
A/Cambodia/925256/2020,A/Romania/516038/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516038/2022,2.0
A/Darwin/9/2021,A/Romania/516038/2022,0.0
A/Denmark/3264/2019,A/Romania/516038/2022,2.999999999999999
A/England/214191723/2021,A/Romania/516038/2022,0.0
A/Kansas/14/2017,A/Romania/516038/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/516041/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516041/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516041/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516041/2022,0.0
A/Denmark/3264/2019,A/Romania/516041/2022,3.999999999999999
A/England/214191723/2021,A/Romania/516041/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516042/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516042/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516042/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516042/2022,0.0
A/Denmark/3264/2019,A/Romania/516042/2022,3.999999999999999
A/England/214191723/2021,A/Romania/516042/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516348/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516348/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516348/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516348/2022,0.0
A/Denmark/3264/2019,A/Romania/516348/2022,2.999999999999999
A/England/214191723/2021,A/Romania/516348/2022,1.0
A/Kansas/14/2017,A/Romania/516348/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/516351/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516351/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516351/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516351/2022,0.0
A/Denmark/3264/2019,A/Romania/516351/2022,3.999999999999999
A/England/214191723/2021,A/Romania/516351/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516374/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516374/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516374/2022,1.9999999999999991
A/Darwin/9/2021,A/Romania/516374/2022,0.0
A/Denmark/3264/2019,A/Romania/516374/2022,2.999999999999999
A/England/214191723/2021,A/Romania/516374/2022,0.0
A/Kansas/14/2017,A/Romania/516374/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/516376/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516376/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516376/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516376/2022,0.0
A/Denmark/3264/2019,A/Romania/516376/2022,2.999999999999999
A/England/214191723/2021,A/Romania/516376/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516460/2022,1.0
A/Cambodia/925256/2020,A/Romania/516460/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516460/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516460/2022,0.0
A/Denmark/3264/2019,A/Romania/516460/2022,2.999999999999999
A/England/214191723/2021,A/Romania/516460/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516540/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516540/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516540/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516540/2022,0.0
A/Denmark/3264/2019,A/Romania/516540/2022,3.999999999999999
A/England/214191723/2021,A/Romania/516540/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516884/2022,2.0
A/Cambodia/925256/2020,A/Romania/516884/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516884/2022,3.999999999999999
A/Darwin/9/2021,A/Romania/516884/2022,0.0
A/Denmark/3264/2019,A/Romania/516884/2022,3.999999999999999
A/England/214191723/2021,A/Romania/516884/2022,2.0
A/Kansas/14/2017,A/Romania/516884/2022,4.999999999999999
A/Bangladesh/4005/2020,A/Romania/516961/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516961/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516961/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516961/2022,0.0
A/Denmark/3264/2019,A/Romania/516961/2022,2.999999999999999
A/England/214191723/2021,A/Romania/516961/2022,1.0
A/Bangladesh/4005/2020,A/Romania/516962/2022,0.9999999999999991
A/Cambodia/925256/2020,A/Romania/516962/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516962/2022,1.9999999999999991
A/Darwin/9/2021,A/Romania/516962/2022,0.0
A/Denmark/3264/2019,A/Romania/516962/2022,2.999999999999999
A/England/214191723/2021,A/Romania/516962/2022,0.0
A/Bangladesh/4005/2020,A/Romania/516980/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/516980/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/516980/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/516980/2022,0.0
A/Denmark/3264/2019,A/Romania/516980/2022,3.999999999999999
A/England/214191723/2021,A/Romania/516980/2022,0.0
A/Kansas/14/2017,A/Romania/516980/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/517370/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/517370/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/517370/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/517370/2022,1.0
A/Denmark/3264/2019,A/Romania/517370/2022,2.999999999999999
A/England/214191723/2021,A/Romania/517370/2022,0.0
A/Kansas/14/2017,A/Romania/517370/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/518135/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/518135/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/518135/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/518135/2022,0.0
A/Denmark/3264/2019,A/Romania/518135/2022,3.999999999999999
A/England/214191723/2021,A/Romania/518135/2022,1.0
A/Bangladesh/4005/2020,A/Romania/518142/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/518142/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/518142/2022,1.9999999999999991
A/Darwin/9/2021,A/Romania/518142/2022,0.0
A/Denmark/3264/2019,A/Romania/518142/2022,3.999999999999999
A/England/214191723/2021,A/Romania/518142/2022,0.0
A/Kansas/14/2017,A/Romania/518142/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/518145/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/518145/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/518145/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/518145/2022,0.0
A/Denmark/3264/2019,A/Romania/518145/2022,2.999999999999999
A/England/214191723/2021,A/Romania/518145/2022,1.0
A/Kansas/14/2017,A/Romania/518145/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/518147/2022,2.0
A/Cambodia/925256/2020,A/Romania/518147/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Romania/518147/2022,1.0
A/Darwin/9/2021,A/Romania/518147/2022,0.0
A/Denmark/3264/2019,A/Romania/518147/2022,2.999999999999999
A/England/214191723/2021,A/Romania/518147/2022,1.0
A/Kansas/14/2017,A/Romania/518147/2022,3.999999999999999
A/Bangladesh/4005/2020,A/Romania/521422/2022,0.0
A/Cambodia/925256/2020,A/Romania/521422/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/521422/2022,1.9999999999999991
A/Darwin/9/2021,A/Romania/521422/2022,0.0
A/Denmark/3264/2019,A/Romania/521422/2022,2.999999999999999
A/England/214191723/2021,A/Romania/521422/2022,1.0
A/Kansas/14/2017,A/Romania/521422/2022,2.999999999999999
A/Bangladesh/4005/2020,A/Romania/521767/2022,2.0
A/Cambodia/925256/2020,A/Romania/521767/2022,4.999999999999999
A/Cambodia/e0826360/2020,A/Romania/521767/2022,2.999999999999999
A/Darwin/9/2021,A/Romania/521767/2022,0.0
A/Denmark/3264/2019,A/Romania/521767/2022,3.999999999999999
A/England/214191723/2021,A/Romania/521767/2022,2.0
A/Kansas/14/2017,A/Romania/521767/2022,4.999999999999999
A/Cambodia/925256/2020,A/Romania/541402/2022,2.0
A/Cambodia/e0826360/2020,A/Romania/541402/2022,0.0
A/Darwin/9/2021,A/Romania/541402/2022,0.0
A/Lille/50053/2022,A/Romania/541402/2022,0.0
A/Norway/24873/2021,A/Romania/541402/2022,1.415037499278844
A/Poland/97/2022,A/Romania/541402/2022,2.0
A/Cambodia/925256/2020,A/Romania/541525/2022,2.0
A/Cambodia/e0826360/2020,A/Romania/541525/2022,0.0
A/Darwin/9/2021,A/Romania/541525/2022,0.0
A/Lille/50053/2022,A/Romania/541525/2022,0.0
A/Norway/24873/2021,A/Romania/541525/2022,1.0
A/Poland/97/2022,A/Romania/541525/2022,1.0
A/Cambodia/925256/2020,A/Romania/541528/2022,2.0
A/Cambodia/e0826360/2020,A/Romania/541528/2022,0.0
A/Darwin/9/2021,A/Romania/541528/2022,0.0
A/Lille/50053/2022,A/Romania/541528/2022,0.0
A/Norway/24873/2021,A/Romania/541528/2022,1.0
A/Poland/97/2022,A/Romania/541528/2022,1.0
A/Cambodia/925256/2020,A/Romania/542580/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/542580/2022,0.9999999999999991
A/Darwin/9/2021,A/Romania/542580/2022,0.9999999999999991
A/Lille/50053/2022,A/Romania/542580/2022,0.0
A/Norway/24873/2021,A/Romania/542580/2022,1.9999999999999991
A/Poland/97/2022,A/Romania/542580/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Romania/544060/2022,2.0
A/Cambodia/e0826360/2020,A/Romania/544060/2022,0.0
A/Catalonia/NSVH-2067/22,A/Romania/544060/2022,2.0
A/Darwin/9/2021,A/Romania/544060/2022,0.0
A/Lille/50053/2022,A/Romania/544060/2022,0.0
A/Norway/24873/2021,A/Romania/544060/2022,1.0
A/Poland/97/2022,A/Romania/544060/2022,2.0
A/Cambodia/925256/2020,A/Romania/544136/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/544136/2022,1.9999999999999991
A/Catalonia/NSVH-2067/22,A/Romania/544136/2022,1.9999999999999991
A/Darwin/9/2021,A/Romania/544136/2022,0.0
A/Lille/50053/2022,A/Romania/544136/2022,0.9999999999999991
A/Norway/24873/2021,A/Romania/544136/2022,0.9999999999999991
A/Poland/97/2022,A/Romania/544136/2022,0.9999999999999991
A/Cambodia/925256/2020,A/Romania/544187/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Romania/544187/2022,0.9999999999999991
A/Darwin/9/2021,A/Romania/544187/2022,0.9999999999999991
A/Lille/50053/2022,A/Romania/544187/2022,0.0
A/Norway/24873/2021,A/Romania/544187/2022,2.999999999999999
A/Poland/97/2022,A/Romania/544187/2022,2.999999999999999
A/Cambodia/925256/2020,A/Romania/544194/2022,1.0
A/Cambodia/e0826360/2020,A/Romania/544194/2022,0.0
A/Darwin/9/2021,A/Romania/544194/2022,0.0
A/Norway/24873/2021,A/Romania/544194/2022,0.4150374992788439
A/Poland/97/2022,A/Romania/544194/2022,1.0
A/Cambodia/925256/2020,A/Romania/544197/2022,1.0
A/Cambodia/e0826360/2020,A/Romania/544197/2022,0.0
A/Darwin/9/2021,A/Romania/544197/2022,0.0
A/Norway/24873/2021,A/Romania/544197/2022,1.0
A/Poland/97/2022,A/Romania/544197/2022,1.0
A/Cambodia/e0826360/2020,A/Romania/544238/2022,2.999999999999999
A/Catalonia/NSVH-2067/22,A/Romania/544238/2022,0.9999999999999991
A/Darwin/9/2021,A/Romania/544238/2022,0.9999999999999991
A/Lille/50053/2022,A/Romania/544238/2022,0.0
A/Norway/24873/2021,A/Romania/544238/2022,2.415037499278843
A/Poland/97/2022,A/Romania/544238/2022,0.9999999999999991
A/Cambodia/e0826360/2020,A/Romania/544283/2023,1.0
A/Darwin/9/2021,A/Romania/544283/2023,0.0
A/Norway/24873/2021,A/Romania/544283/2023,1.0
A/Poland/97/2022,A/Romania/544283/2023,1.0
A/Cambodia/e0826360/2020,A/Romania/544311/2022,2.0
A/Catalonia/NSVH-2067/22,A/Romania/544311/2022,0.0
A/Darwin/9/2021,A/Romania/544311/2022,0.0
A/Norway/24873/2021,A/Romania/544311/2022,1.415037499278844
A/Poland/97/2022,A/Romania/544311/2022,1.0
A/Cambodia/925256/2020,A/Romania/544753/2023,1.0
A/Cambodia/e0826360/2020,A/Romania/544753/2023,1.0
A/Darwin/9/2021,A/Romania/544753/2023,0.0
A/Norway/24873/2021,A/Romania/544753/2023,1.0
A/Poland/97/2022,A/Romania/544753/2023,1.0
A/Cambodia/e0826360/2020,A/Romania/544760/2023,1.0
A/Darwin/9/2021,A/Romania/544760/2023,0.0
A/Norway/24873/2021,A/Romania/544760/2023,1.0
A/Poland/97/2022,A/Romania/544760/2023,1.0
A/Albania/289813/2022,A/Romania/545586/2023,0.0
A/Brandenburg/15/2022,A/Romania/545586/2023,1.0
A/Catalonia/NSVH-2067/22,A/Romania/545586/2023,2.999999999999999
A/Darwin/9/2021,A/Romania/545586/2023,2.0
A/Lille/50053/2022,A/Romania/545586/2023,2.0
A/Norway/24873/2021,A/Romania/545586/2023,1.415037499278844
A/Alabama/5/2010,A/Romania/55656/2011,0.0
A/Brisbane/10/2007,A/Romania/55656/2011,4.999999999999999
A/Perth/10/2010,A/Romania/55656/2011,0.0
A/Perth/16/2009,A/Romania/55656/2011,2.0
A/Albania/289813/2022,A/Romania/562346/2023,0.0
A/Catalonia/NSVH161512067/2022,A/Romania/562346/2023,2.999999999999999
A/Darwin/9/2021,A/Romania/562346/2023,1.0
A/Massachusetts/18/2022,A/Romania/562346/2023,1.0
A/Albania/289813/2022,A/Romania/563027/2023,0.0
A/Catalonia/NSVH161512067/2022,A/Romania/563027/2023,1.9999999999999991
A/Darwin/9/2021,A/Romania/563027/2023,0.0
A/Massachusetts/18/2022,A/Romania/563027/2023,0.9999999999999991
A/Albania/289813/2022,A/Romania/563219/2023,0.0
A/Catalonia/NSVH161512067/2022,A/Romania/563219/2023,1.0
A/Darwin/9/2021,A/Romania/563219/2023,0.0
A/Massachusetts/18/2022,A/Romania/563219/2023,0.0
A/Albania/289813/2022,A/Romania/563383/2023,0.0
A/Catalonia/NSVH161512067/2022,A/Romania/563383/2023,0.9999999999999991
A/Darwin/9/2021,A/Romania/563383/2023,0.0
A/Massachusetts/18/2022,A/Romania/563383/2023,0.9999999999999991
A/Albania/289813/2022,A/Romania/563982/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Romania/563982/2024,2.999999999999999
A/Darwin/9/2021,A/Romania/563982/2024,1.0
A/Massachusetts/18/2022,A/Romania/563982/2024,1.0
A/Albania/289813/2022,A/Romania/564001/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Romania/564001/2024,2.999999999999999
A/Darwin/9/2021,A/Romania/564001/2024,1.0
A/Massachusetts/18/2022,A/Romania/564001/2024,1.0
A/Albania/289813/2022,A/Romania/564002/2024,0.0
A/Catalonia/NSVH161512067/2022,A/Romania/564002/2024,2.999999999999999
A/Darwin/9/2021,A/Romania/564002/2024,1.0
A/Massachusetts/18/2022,A/Romania/564002/2024,1.0
A/California/7/2004,A/Romania/810/2005,0.0
A/Finland/486/05,A/Romania/810/2005,1.0
A/New York/55/05,A/Romania/810/2005,0.0
A/Panama/2007/1999,A/Romania/810/2005,3.999999999999999
A/BurkinaFaso/3131/2023,A/Romania_BB/586841/2024,2.999999999999999
A/Croatia/10136RV/2023,A/Romania_BB/586841/2024,0.0
A/DistrictOfColumbia/27/2023,A/Romania_BB/586841/2024,1.0
A/Lisboa/216/2023,A/Romania_BB/586841/2024,1.0
A/Massachusetts/18/2022,A/Romania_BB/586841/2024,1.9999999999999991
A/Netherlands/10563/2023,A/Romania_BB/586841/2024,1.0
A/Norway/12374/2023,A/Romania_BB/586841/2024,2.999999999999999
A/BurkinaFaso/3131/2023,A/Romania_BB/586906/2025,2.999999999999999
A/Croatia/10136RV/2023,A/Romania_BB/586906/2025,0.0
A/DistrictOfColumbia/27/2023,A/Romania_BB/586906/2025,1.0
A/Lisboa/216/2023,A/Romania_BB/586906/2025,3.999999999999999
A/Massachusetts/18/2022,A/Romania_BB/586906/2025,1.9999999999999991
A/Netherlands/10563/2023,A/Romania_BB/586906/2025,1.0
A/Norway/12374/2023,A/Romania_BB/586906/2025,2.999999999999999
A/California/7/2004,A/Rome/2/2005,0.0
